time_s,u1_m,u2_m,u3_m,drift1_m,drift2_m,drift3_m,V1_kN,V2_kN,V3_kN,Vbase_kN,Mb_kNm
9.000000000000000222e-01,4.520239192242988570e-04,8.690090024944188566e-04,1.523437553088019493e-03,4.520239192242988570e-04,4.169850832701199996e-04,6.544285505936006360e-04,2.892953083035512574e+00,2.668704532928768192e+00,2.094171361899522132e+00,2.892953083035512574e+00,2.296748693359140958e+01
9.100000000000000311e-01,4.276911290643658657e-04,8.308206254906541893e-04,1.442081625716946361e-03,4.276911290643658657e-04,4.031294964262883236e-04,6.112610002262921713e-04,2.737223226011941346e+00,2.580028777128245299e+00,1.956035200724135059e+00,2.737223226011941346e+00,2.181986161159296245e+01
9.200000000000000400e-01,4.003131911695158871e-04,7.860667026054737796e-04,1.346089116017008033e-03,4.003131911695158871e-04,3.857535114359578925e-04,5.600224134115342530e-04,2.562004423484901761e+00,2.468822473190130484e+00,1.792071722916909637e+00,2.562004423484901761e+00,2.046869585877582765e+01
9.300000000000000488e-01,3.729743359628957789e-04,7.372545024880773103e-04,1.239486466946268907e-03,3.729743359628957789e-04,3.642801665251815314e-04,5.022319644581915970e-04,2.387035750162532999e+00,2.331393065761161676e+00,1.607142286266213027e+00,2.387035750162532999e+00,1.897671330656972444e+01
9.399999999999999467e-01,3.478184665390254122e-04,6.861640693974773060e-04,1.125639236631008301e-03,3.478184665390254122e-04,3.383456028584518938e-04,4.394751672335309948e-04,2.226038185849762652e+00,2.165411858294091996e+00,1.406320535147299156e+00,2.226038185849762652e+00,1.739331173787346074e+01
9.499999999999999556e-01,3.253912213474869589e-04,6.332895656046038301e-04,1.006615565905975493e-03,3.253912213474869589e-04,3.078983442571168712e-04,3.733260003013716627e-04,2.082503816623916482e+00,1.970549403245547948e+00,1.194643200964389251e+00,2.082503816623916482e+00,1.574308926250155949e+01
9.599999999999999645e-01,3.051426924426178387e-04,5.783736391942925206e-04,8.836580827444248665e-04,3.051426924426178387e-04,2.732309467516746818e-04,3.052844435501323459e-04,1.952913231632754210e+00,1.748678059210718061e+00,9.769102193604235485e-01,1.952913231632754210e+00,1.403550453061168568e+01
9.699999999999999734e-01,2.866118445818007475e-04,5.215765300568680216e-04,7.583089336880303923e-04,2.866118445818007475e-04,2.349646854750672741e-04,2.367324036311623707e-04,1.834315805323524895e+00,1.503773987040430526e+00,7.575436916197195725e-01,1.834315805323524895e+00,1.228690045195102520e+01
9.799999999999999822e-01,2.696557578885551833e-04,4.636673137021870747e-04,6.325758989486081731e-04,2.696557578885551833e-04,1.940115558136318915e-04,1.689085852464210983e-04,1.725796850486753131e+00,1.241673957207244161e+00,5.405074727885474939e-01,1.725796850486753131e+00,1.052393484144763391e+01
9.899999999999999911e-01,2.532849293303915004e-04,4.047923584476161626e-04,5.076932896231808314e-04,2.532849293303915004e-04,1.515074291172246622e-04,1.029009311755646689e-04,1.621023547714505630e+00,9.696475463502378656e-01,3.292829797618069265e-01,1.621023547714505630e+00,8.759862221479650657e+00
1.000000000000000000e+00,2.351322984977686147e-04,3.438298120507029708e-04,3.834828369349136648e-04,2.351322984977686147e-04,1.086975135529343560e-04,3.965302488421069407e-05,1.504846710385719044e+00,6.956640867387798854e-01,1.268896796294742280e-01,1.504846710385719044e+00,6.982201430261919306e+00
1.010000000000000009e+00,2.128969353112541627e-04,2.796892946063282226e-04,2.596680256342677744e-04,2.128969353112541627e-04,6.679235929507405995e-05,-2.002126897206044824e-05,1.362540385992026648e+00,4.274710994884740045e-01,-6.406806071059342744e-02,1.362540385992026648e+00,5.177830274309721759e+00
1.020000000000000018e+00,1.859452851879605639e-04,2.127936336397792032e-04,1.373724357501515366e-04,1.859452851879605639e-04,2.684834845181863932e-05,-7.542119788962766661e-05,1.190049825202947664e+00,1.718294300916392847e-01,-2.413478332468085297e-01,1.190049825202947664e+00,3.361594266143335119e+00
1.030000000000000027e+00,1.552047743146355626e-04,1.449121794939253630e-04,1.896688804527302347e-05,1.552047743146355626e-04,-1.029259482071019963e-05,-1.259452914486523497e-04,9.933105556136676562e-01,-6.587260685254528458e-02,-4.030249326356875050e-01,9.933105556136676562e-01,1.573239048376304350e+00
1.040000000000000036e+00,1.224432427314233330e-04,7.843429607699614657e-05,-9.264825793174276175e-05,1.224432427314233330e-04,-4.400894665442718645e-05,-1.710825540087389219e-04,7.836367534811092828e-01,-2.816572585883340141e-01,-5.474641728279645569e-01,7.836367534811092828e-01,-1.364540338055677537e-01
1.050000000000000044e+00,9.016291846926706725e-05,1.629782634250958952e-05,-1.941108070905568455e-04,9.016291846926706725e-05,-7.386509212675747434e-05,-2.104086334330664248e-04,5.770426782033092339e-01,-4.727365896112478150e-01,-6.733076269858125906e-01,5.770426782033092339e-01,-1.707004615181254792e+00
1.060000000000000053e+00,6.094910458234648103e-05,-3.860286003683067297e-05,-2.821881192142327265e-04,6.094910458234648103e-05,-9.955196461917714722e-05,-2.435852591774020535e-04,3.900742693270174977e-01,-6.371325735627337838e-01,-7.794728293676865816e-01,3.900742693270174977e-01,-3.079593400810208159e+00
1.070000000000000062e+00,3.580879735532553756e-05,-8.503136077319208876e-05,-3.553920841852946963e-04,3.580879735532553756e-05,-1.208401581285176195e-04,-2.703607234121026075e-04,2.291763030740834317e-01,-7.733770120225127442e-01,-8.651543149187282955e-01,2.291763030740834317e-01,-4.228065071601472269e+00
1.080000000000000071e+00,1.354440387479331893e-05,-1.240395303190032798e-04,-4.146098070708831339e-04,1.354440387479331893e-05,-1.375839341937966072e-04,-2.905702767518798541e-04,8.668418479867724680e-02,-8.805371788402982514e-01,-9.298248856060155054e-01,8.668418479867724680e-02,-5.171033638942909683e+00
1.090000000000000080e+00,-8.239748026880873191e-06,-1.580140703819087110e-04,-4.621513858372113025e-04,-8.239748026880873191e-06,-1.497743223550278497e-04,-3.041373154553026186e-04,-5.273438737203758886e-02,-9.585556630721782101e-01,-9.732394094569684073e-01,-5.273438737203758886e-02,-5.953588379703552036e+00
1.100000000000000089e+00,-3.274361682426163856e-05,-1.903602354819244197e-04,-5.014380362937305999e-04,-3.274361682426163856e-05,-1.576166186576627676e-04,-3.110778008118061802e-04,-2.095591476752744764e-01,-1.008746359409041782e+00,-9.954489625977798184e-01,-2.095591476752744764e-01,-6.641263409046288757e+00
1.110000000000000098e+00,-6.471332159228643992e-05,-2.263408713128171759e-04,-5.378520463548934613e-04,-6.471332159228643992e-05,-1.616275497205307225e-04,-3.115111750420763125e-04,-4.141652581906332120e-01,-1.034416318211396568e+00,-9.968357601346442554e-01,-4.141652581906332120e-01,-7.336252009610022107e+00
1.120000000000000107e+00,-1.097655673372510752e-04,-2.725120000765970225e-04,-5.781934336592763068e-04,-1.097655673372510752e-04,-1.627464327393459472e-04,-3.056814335826792844e-04,-7.024996309584068399e-01,-1.041577169531814118e+00,-9.781805874645737031e-01,-7.024996309584068399e-01,-8.166772163864383316e+00
1.129999999999999893e+00,-1.718084469013733760e-04,-3.342179409503621035e-04,-6.282091475549657659e-04,-1.718084469013733760e-04,-1.624094940489887275e-04,-2.939912066046036624e-04,-1.099574060168789558e+00,-1.039420761913527835e+00,-9.407718611347317683e-01,-1.099574060168789558e+00,-9.239300049651147262e+00
1.139999999999999902e+00,-2.517173627925503848e-04,-4.142424021922417460e-04,-6.912910024310199228e-04,-2.517173627925503848e-04,-1.625250393996913612e-04,-2.770486002387781768e-04,-1.610991121872322518e+00,-1.040160252158024656e+00,-8.865555207640901658e-01,-1.610991121872322518e+00,-1.061312068438331124e+01
1.149999999999999911e+00,-3.485015856340104457e-04,-5.138461955106834751e-04,-7.695681739847106328e-04,-3.485015856340104457e-04,-1.653446098766730293e-04,-2.557219784740271578e-04,-2.230410148057667019e+00,-1.058205503210707388e+00,-8.183103311168868910e-01,-2.230410148057667019e+00,-1.232077794715578456e+01
1.159999999999999920e+00,-4.600644468269926069e-04,-6.333333842260319884e-04,-8.645273817423994355e-04,-4.600644468269926069e-04,-1.732689373990393814e-04,-2.311939975163674471e-04,-2.944412459692752559e+00,-1.108921199353852138e+00,-7.398207920523758307e-01,-2.944412459692752559e+00,-1.437946335329694136e+01
1.169999999999999929e+00,-5.819582944349144249e-04,-7.705619364650528663e-04,-9.755657780139441373e-04,-5.819582944349144249e-04,-1.886036420301384414e-04,-2.050038415488912710e-04,-3.724533084383452319e+00,-1.207063308992885942e+00,-6.560122929564520255e-01,-3.724533084383452319e+00,-1.676282605899837108e+01
1.179999999999999938e+00,-7.066071043079312627e-04,-9.198638156045030280e-04,-1.098928859019593189e-03,-7.066071043079312627e-04,-2.132567112965717653e-04,-1.790650434150901612e-04,-4.522285467570759998e+00,-1.364842952298059409e+00,-5.730081389282885018e-01,-4.522285467570759998e+00,-1.938040967639132361e+01
1.189999999999999947e+00,-8.247126896686736387e-04,-1.073117986272357788e-03,-1.228763625086027114e-03,-8.247126896686736387e-04,-2.484052966036841498e-04,-1.556456388136693257e-04,-5.278161213879511315e+00,-1.589793898263578642e+00,-4.980660442037418423e-01,-5.278161213879511315e+00,-2.209806346904049335e+01
1.199999999999999956e+00,-9.270917882878618567e-04,-1.221292141936518652e-03,-1.358591252577939822e-03,-9.270917882878618567e-04,-2.942003536486567953e-04,-1.372991106414211699e-04,-5.933387445042315633e+00,-1.882882263351403518e+00,-4.393571540525477159e-01,-5.933387445042315633e+00,-2.476688058733880382e+01
1.209999999999999964e+00,-1.005443090624771755e-03,-1.355012178530707418e-03,-1.481751499983209467e-03,-1.005443090624771755e-03,-3.495690879059356639e-04,-1.267393214525020483e-04,-6.434835779998539174e+00,-2.237242162597988138e+00,-4.055658286480065544e-01,-6.434835779998539174e+00,-2.723293131373360154e+01
1.219999999999999973e+00,-1.052884187356551088e-03,-1.465030643898356053e-03,-1.591690221025366401e-03,-1.052884187356551088e-03,-4.121464565418049650e-04,-1.266595771270103473e-04,-6.738458799081927353e+00,-2.637737321867551721e+00,-4.053106468064331391e-01,-6.738458799081927353e+00,-2.934452030326773553e+01
1.229999999999999982e+00,-1.064784741608893913e-03,-1.543138321523759328e-03,-1.682642234446571567e-03,-1.064784741608893913e-03,-4.783535799148654153e-04,-1.395039129228122388e-04,-6.814622346296920874e+00,-3.061462911455138602e+00,-4.464125213529991365e-01,-6.814622346296920874e+00,-3.096749333731517595e+01
1.239999999999999991e+00,-1.038938249356676684e-03,-1.582562465779124069e-03,-1.749769092150127783e-03,-1.038938249356676684e-03,-5.436242164224473847e-04,-1.672066263710037144e-04,-6.649204795882730501e+00,-3.479194985103663207e+00,-5.350612043872118306e-01,-6.649204795882730501e+00,-3.199038295612081484e+01
1.250000000000000000e+00,-9.746860274678271650e-04,-1.577431857896344257e-03,-1.788354518555800758e-03,-9.746860274678271650e-04,-6.027458304285170923e-04,-2.109226606594565012e-04,-6.237990575794094106e+00,-3.857573314742509307e+00,-6.749525141102608039e-01,-6.237990575794094106e+00,-3.231154921394059443e+01
1.260000000000000009e+00,-8.718790092190419712e-04,-1.522133766875094626e-03,-1.792908930536406134e-03,-8.718790092190419712e-04,-6.502547576560526550e-04,-2.707751636613115083e-04,-5.580025659001868199e+00,-4.161630448998736576e+00,-8.664805237161967710e-01,-5.580025659001868199e+00,-3.182440989515040286e+01
1.270000000000000018e+00,-7.304917700099783015e-04,-1.411319073147152903e-03,-1.756965761182547204e-03,-7.304917700099783015e-04,-6.808273031371746015e-04,-3.456466880353943009e-04,-4.675147328063861352e+00,-4.357294740077917616e+00,-1.106069401713261735e+00,-4.675147328063861352e+00,-3.041553440956512588e+01
1.280000000000000027e+00,-5.512638557765654670e-04,-1.240898964192231309e-03,-1.673936530294137378e-03,-5.512638557765654670e-04,-6.896351084156658422e-04,-4.330375661019060692e-04,-3.528088676970019044e+00,-4.413664693860261501e+00,-1.385720211526099366e+00,-3.528088676970019044e+00,-2.798242074706914195e+01
1.290000000000000036e+00,-3.373995864886576604e-04,-1.010069140762298243e-03,-1.539079528162794587e-03,-3.373995864886576604e-04,-6.726695542736405280e-04,-5.290103874004963447e-04,-2.159357353527409096e+00,-4.305085147351299213e+00,-1.692833239681588386e+00,-2.159357353527409096e+00,-2.447182722168088986e+01
1.300000000000000044e+00,-9.616434093384592958e-05,-7.232255472263896109e-04,-1.351460221849386375e-03,-9.616434093384592958e-05,-6.270612062925436407e-04,-6.282346746229967643e-04,-6.154517819766139874e-01,-4.013191720272279106e+00,-2.010350958793589715e+00,-6.154517819766139874e-01,-1.991698338312745165e+01
1.310000000000000053e+00,1.613447792700671275e-04,-3.900538071319240821e-04,-1.114194973848684194e-03,1.613447792700671275e-04,-5.513985864019912368e-04,-7.241411667167601662e-04,1.032606587328429582e+00,-3.528950952972743860e+00,-2.317251733493632671e+00,1.032606587328429582e+00,-1.444078829741384240e+01
1.320000000000000062e+00,4.219980648087924275e-04,-2.400545923704729007e-05,-8.331949979201021218e-04,4.219980648087924275e-04,-4.460035240458397007e-04,-8.091895386830548487e-04,2.700787614776271717e+00,-2.854422553893374292e+00,-2.589406523785775516e+00,2.700787614776271717e+00,-8.229124388708633830e+00
1.330000000000000071e+00,6.722674991534764114e-04,3.591665436221694254e-04,-5.160792294621447231e-04,6.722674991534764114e-04,-3.131009555313069861e-04,-8.752457730843142027e-04,4.302511994582249422e+00,-2.003846115400364614e+00,-2.800786473869805615e+00,4.302511994582249422e+00,-1.506361784063759757e+00
1.340000000000000080e+00,8.997975755322710698e-04,7.429649334663638140e-04,-1.710908360291516861e-04,8.997975755322710698e-04,-1.568326420659072558e-04,-9.140557694955154730e-04,5.758704483406535068e+00,-1.003728909221806465e+00,-2.924978462385649625e+00,5.758704483406535068e+00,5.489991335397238714e+00
1.350000000000000089e+00,1.096154781405005380e-03,1.113090111888617034e-03,1.952993418666745514e-04,1.096154781405005380e-03,1.693533048361165437e-05,-9.177907700219425100e-04,7.015390600992034820e+00,1.083861150951145880e-01,-2.936930464070215852e+00,7.015390600992034820e+00,1.256053875605079995e+01
1.360000000000000098e+00,1.259176530863704430e-03,1.460233068485397058e-03,5.806046582548307156e-04,1.259176530863704430e-03,2.010565376216926284e-04,-8.796284102305663424e-04,8.058729797527707461e+00,1.286761840778832822e+00,-2.814810912737812476e+00,8.058729797527707461e+00,1.959204217670618320e+01
1.370000000000000107e+00,1.391730705192096434e-03,1.779504669128998849e-03,9.851821143305882107e-04,1.391730705192096434e-03,3.877739639369024143e-04,-7.943225547984106381e-04,8.907076513229416292e+00,2.481753369196175285e+00,-2.541832175354914014e+00,8.907076513229416292e+00,2.654099312121203269e+01
1.379999999999999893e+00,1.497720012254968218e-03,2.067202110137889015e-03,1.408492719715501943e-03,1.497720012254968218e-03,5.694820978829207968e-04,-6.587093904223870720e-04,9.585408078431797207e+00,3.644685426450692933e+00,-2.107870049351638464e+00,9.585408078431797207e+00,3.336667036659255814e+01
1.389999999999999902e+00,1.579615073483293594e-03,2.319031863706330892e-03,1.846932183034396798e-03,1.579615073483293594e-03,7.394167902230372978e-04,-4.720996806719340941e-04,1.010953647029307945e+01,4.732267457427438373e+00,-1.510718978150189074e+00,1.010953647029307945e+01,3.999325484871098979e+01
1.399999999999999911e+00,1.638721241904278828e-03,2.530896198656905089e-03,2.294379045850956748e-03,1.638721241904278828e-03,8.921749567526262616e-04,-2.365171528059483406e-04,1.048781594818738405e+01,5.709919723216808407e+00,-7.568548889790347456e-01,1.048781594818738405e+01,4.632264234727547603e+01
1.409999999999999920e+00,1.675527410468321664e-03,2.699559063382563334e-03,2.742801425371742177e-03,1.675527410468321664e-03,1.024031652914241669e-03,4.324236198917884300e-05,1.072337542699725788e+01,6.553802578651146682e+00,1.383755583653722976e-01,1.072337542699725788e+01,5.224666069204132413e+01
1.419999999999999929e+00,1.689377523639345579e-03,2.822417349383549677e-03,3.182157118256609060e-03,1.689377523639345579e-03,1.133039825744204098e-03,3.597397688730593832e-04,1.081201615129181093e+01,7.251454884762906339e+00,1.151167260393790137e+00,1.081201615129181093e+01,5.764391488934552399e+01
1.429999999999999938e+00,1.679433118385354612e-03,2.898357889910546138e-03,3.601559299160652684e-03,1.679433118385354612e-03,1.218924771525191526e-03,7.032014092501065461e-04,1.074837195766626863e+01,7.801118537761225546e+00,2.250244509600340947e+00,1.074837195766626863e+01,6.239920501508350981e+01
1.439999999999999947e+00,1.646515913602687297e-03,2.929349282675491450e-03,3.991333896197856931e-03,1.646515913602687297e-03,1.282833369072804153e-03,1.061984613522365482e-03,1.053770184705719792e+01,8.210133562065946577e+00,3.398350763271569708e+00,1.053770184705719792e+01,6.643855851718413419e+01
1.449999999999999956e+00,1.592894081803893601e-03,2.919893076331268357e-03,4.343058939531245673e-03,1.592894081803893601e-03,1.326998994527374756e-03,1.423165863199977316e-03,1.019452212354491927e+01,8.492793564975197995e+00,4.554130762239926966e+00,1.019452212354491927e+01,6.972433935228013979e+01
1.459999999999999964e+00,1.519994453906783243e-03,2.874326585978677438e-03,4.647535963727320550e-03,1.519994453906783243e-03,1.354332132071894195e-03,1.773209377748643113e-03,9.727964505003413365e+00,8.667725645260123457e+00,5.674270008795658349e+00,9.727964505003413365e+00,7.220988047717759173e+01
