time_s,D1_m,D2_m,D3_m
1.673999999999999844e+01,-1.320475123111556313e-02,-1.299944650516854719e-03,-4.522776032671993311e-04
1.675000000000000000e+01,-1.288941063875316019e-02,-1.560279633846926254e-03,-8.911091862447359513e-04
1.676000000000000156e+01,-1.251151060311722629e-02,-1.785743320218878983e-03,-1.251431366164088314e-03
1.676999999999999957e+01,-1.207958822336624438e-02,-1.973736375542653639e-03,-1.505782295580153016e-03
1.678000000000000114e+01,-1.160154091776685430e-02,-2.122163294345993153e-03,-1.637404188579600359e-03
1.678999999999999915e+01,-1.108469841664366622e-02,-2.229623845842370559e-03,-1.641585298680309961e-03
1.680000000000000071e+01,-1.053600886208345445e-02,-2.295683956629191412e-03,-1.525859224812068336e-03
1.680999999999999872e+01,-9.962987695367787194e-03,-2.321856954346905068e-03,-1.309713940542714568e-03
1.682000000000000028e+01,-9.374560389248916617e-03,-2.312400368969254934e-03,-1.023037662569753698e-03
1.682999999999999829e+01,-8.780923105132683315e-03,-2.274042585018072604e-03,-7.026709597969599741e-04
1.683999999999999986e+01,-8.193027257990422724e-03,-2.215258970573850787e-03,-3.880574709199788763e-04
1.685000000000000142e+01,-7.622049786384556096e-03,-2.145483461885269727e-03,-1.168020620288756043e-04
1.685999999999999943e+01,-7.078256274853319575e-03,-2.073697241526066288e-03,7.999286072067530475e-05
1.687000000000000099e+01,-6.569770594847287697e-03,-2.006953015465622395e-03,1.816610836873164161e-04
1.687999999999999901e+01,-6.102343220700120162e-03,-1.949959753843286646e-03,1.797766433977365721e-04
1.689000000000000057e+01,-5.679043195356342152e-03,-1.904668731347621555e-03,7.876272095125034828e-05
1.689999999999999858e+01,-5.298546294531825476e-03,-1.868563202435815458e-03,-1.034281084157451583e-04
1.691000000000000014e+01,-4.954268483436849967e-03,-1.833936451617835346e-03,-3.367695788642637066e-04
1.692000000000000171e+01,-4.636875786864945101e-03,-1.790665546161589357e-03,-5.849538668680307352e-04
1.692999999999999972e+01,-4.337586998738419269e-03,-1.729806267517987545e-03,-8.123319873161730575e-04
1.694000000000000128e+01,-4.048626466684157946e-03,-1.644293708682168518e-03,-9.877979876768117583e-04
1.694999999999999929e+01,-3.762751023561643031e-03,-1.528656252324189736e-03,-1.087185207236299796e-03
1.696000000000000085e+01,-3.475434037509664547e-03,-1.381297970775685179e-03,-1.097428910245866647e-03
1.696999999999999886e+01,-3.187720409725260020e-03,-1.207292372203299215e-03,-1.020139559166491306e-03
1.698000000000000043e+01,-2.905719730201435959e-03,-1.017618687674987348e-03,-8.704083487521733315e-04
1.698999999999999844e+01,-2.637865730719107706e-03,-8.260190971684902616e-04,-6.722112261856862071e-04
1.700000000000000000e+01,-2.393447859289313251e-03,-6.470621013731947839e-04,-4.543363686773745536e-04
1.701000000000000156e+01,-2.182159428292350725e-03,-4.952093115519342432e-04,-2.469719600402928324e-04
1.701999999999999957e+01,-2.012879361712275120e-03,-3.831467549637134601e-04,-7.755786326502827135e-05
1.703000000000000114e+01,-1.892753538475796778e-03,-3.204942559231960990e-04,3.264834172573199749e-05
1.703999999999999915e+01,-1.827679655059021805e-03,-3.140195130683593534e-04,6.992342300443577430e-05
1.705000000000000071e+01,-1.822511076975132614e-03,-3.676725795692503793e-04,2.890316351020705347e-05
1.705999999999999872e+01,-1.880108922850624821e-03,-4.815825125765187576e-04,-8.634319725739528315e-05
1.707000000000000028e+01,-2.001134386114104564e-03,-6.519246617472368834e-04,-2.629068371830837960e-04
1.707999999999999829e+01,-2.185176578625359911e-03,-8.722391905887621338e-04,-4.817507950995954030e-04
1.708999999999999986e+01,-2.431224849794125318e-03,-1.134177717694955867e-03,-7.202897895246156493e-04
1.710000000000000142e+01,-2.737090896754323325e-03,-1.427269393377342743e-03,-9.542069219033388026e-04
1.710999999999999943e+01,-3.099646987297251070e-03,-1.739563142400296376e-03,-1.160138577385775053e-03
1.712000000000000099e+01,-3.515965525530575890e-03,-2.059197938568844196e-03,-1.319016083710629035e-03
1.712999999999999901e+01,-3.983454277301703289e-03,-2.374959290748896151e-03,-1.417890814887342492e-03
1.714000000000000057e+01,-4.498995819704526035e-03,-2.675821513856641801e-03,-1.450124899397827382e-03
1.714999999999999858e+01,-5.058885339567035892e-03,-2.951268698141714091e-03,-1.415704792342651827e-03
1.716000000000000014e+01,-5.659545026689121600e-03,-3.192352225538213403e-03,-1.321626802429765437e-03
1.717000000000000171e+01,-6.297566026956697392e-03,-3.392012509433176004e-03,-1.180932851068036346e-03
1.717999999999999972e+01,-6.969289367372564700e-03,-3.544870335835394529e-03,-1.010745174893280156e-03
1.719000000000000128e+01,-7.670992105912668134e-03,-3.647551344819054998e-03,-8.305532742224854730e-04
1.719999999999999929e+01,-8.399135227468587650e-03,-3.698991267747419286e-03,-6.603967644009900396e-04
1.721000000000000085e+01,-9.149766984879414283e-03,-3.699818589653822848e-03,-5.182601553428194336e-04
1.721999999999999886e+01,-9.917745744684606027e-03,-3.651499499915013790e-03,-4.175968357320175572e-04
1.723000000000000043e+01,-1.069668109325294832e-02,-3.556161712792857248e-03,-3.660787889060339653e-04
1.723999999999999844e+01,-1.147930921740156554e-02,-3.416816048026654305e-03,-3.653784416737474046e-04
1.725000000000000000e+01,-1.225792464150105704e-02,-3.237593180789001372e-03,-4.116051678016904576e-04
1.726000000000000156e+01,-1.302490245532918374e-02,-3.024023684659438767e-03,-4.963626562770850599e-04
1.726999999999999957e+01,-1.377277693918678610e-02,-2.782827394106240568e-03,-6.077882791753982418e-04
1.728000000000000114e+01,-1.449347849963036894e-02,-2.520833278454359498e-03,-7.310867004475003891e-04
1.728999999999999915e+01,-1.517799647795999018e-02,-2.244325522254672373e-03,-8.497309157199481496e-04
1.730000000000000071e+01,-1.581763128331357612e-02,-1.959981681184557508e-03,-9.483030785530737177e-04
1.730999999999999872e+01,-1.640546764976729549e-02,-1.676009163816996215e-03,-1.015333911362052005e-03
1.732000000000000028e+01,-1.693620818883807833e-02,-1.401609408650553341e-03,-1.044083979021316177e-03
1.732999999999999829e+01,-1.740514326622739916e-02,-1.145572872152856962e-03,-1.032004524548492961e-03
1.733999999999999986e+01,-1.780806237394104777e-02,-9.158412262766428514e-04,-9.807051136673774951e-04
1.735000000000000142e+01,-1.814167646406510126e-02,-7.196169373773098499e-04,-8.960040587761624806e-04
1.735999999999999943e+01,-1.840303976597090774e-02,-5.625210505032423930e-04,-7.866084631280830311e-04
1.737000000000000099e+01,-1.858837419608262362e-02,-4.472342702035416373e-04,-6.619858027398937885e-04
1.737999999999999901e+01,-1.869280587844348446e-02,-3.731586166991459675e-04,-5.311080027722613409e-04
1.739000000000000057e+01,-1.871083150906073175e-02,-3.369186288086357646e-04,-4.019872944099143878e-04
1.739999999999999858e+01,-1.863635125323676728e-02,-3.325284940714756383e-04,-2.809092107970872273e-04
1.741000000000000014e+01,-1.846239909859578171e-02,-3.513510709534619280e-04,-1.715735910235724276e-04
1.742000000000000171e+01,-1.818137879043893110e-02,-3.826475091101453826e-04,-7.500441139697163991e-05
1.742999999999999972e+01,-1.778570539271514053e-02,-4.145928561327404159e-04,9.884324193307951904e-06
1.744000000000000128e+01,-1.726836402260630704e-02,-4.352365927043238582e-04,8.561096852934273367e-05
1.744999999999999929e+01,-1.662357420768990207e-02,-4.335625257366169136e-04,1.552243600537688397e-04
1.746000000000000085e+01,-1.584787539429333147e-02,-4.009235707473603129e-04,2.209676455989409796e-04
1.746999999999999886e+01,-1.494132813800362787e-02,-3.325003621831446455e-04,2.829403817434561529e-04
1.748000000000000043e+01,-1.390821393412127772e-02,-2.281291894820805088e-04,3.384749412050973251e-04
1.748999999999999844e+01,-1.275693815232471773e-02,-9.218946037452691988e-05,3.825428650752163602e-04
1.750000000000000000e+01,-1.149932198267817653e-02,6.725096890161330024e-05,4.089373345785151260e-04
1.751000000000000156e+01,-1.014986129659535899e-02,2.394261845865981709e-04,4.115376212245861636e-04
1.751999999999999957e+01,-8.725304994906825026e-03,4.116162505965706864e-04,3.851936263017356082e-04
1.753000000000000114e+01,-7.244088546815006559e-03,5.700803907150898834e-04,3.266047399535847119e-04
1.753999999999999915e+01,-5.725207418546694217e-03,7.015559784916663554e-04,2.355102417080127085e-04
1.755000000000000071e+01,-4.187144712412481720e-03,7.946628186573685823e-04,1.154828773699315386e-04
1.755999999999999872e+01,-2.647370763059619415e-03,8.406581771536512189e-04,-2.622705664157532908e-05
1.757000000000000028e+01,-1.121667044363528279e-03,8.342635021595835735e-04,-1.790257731837206897e-04
1.757999999999999829e+01,3.771927759989285160e-04,7.749979759749800121e-04,-3.289928565306933332e-04
1.758999999999999986e+01,1.840175455777426101e-03,6.677608870572934946e-04,-4.597584681614813140e-04
1.760000000000000142e+01,3.261091003531830894e-03,5.216257950870595121e-04,-5.551207310884651415e-04
1.760999999999999943e+01,4.635335501292276762e-03,3.481591048523287628e-04,-6.018724982878169731e-04
1.762000000000000099e+01,5.959824008601593247e-03,1.608530663896909720e-04,-5.910715245360486899e-04
1.762999999999999901e+01,7.233241180656606491e-03,-2.517848169977725628e-05,-5.185206089374083801e-04
1.764000000000000057e+01,8.455207123773966077e-03,-1.946151214498057576e-04,-3.857853213343715804e-04
1.764999999999999858e+01,9.625239275566013428e-03,-3.335270856216832665e-04,-2.007950819609899201e-04
1.766000000000000014e+01,1.074293272790815754e-02,-4.296965895935028453e-04,2.337233313505191238e-05
1.767000000000000171e+01,1.180856756786339765e-02,-4.724453246482636696e-04,2.705790040716159412e-04
1.767999999999999972e+01,1.282267932679619603e-02,-4.534210377611919271e-04,5.229466222798407650e-04
1.769000000000000128e+01,1.378497623503146738e-02,-3.679284451705171536e-04,7.616655239878771964e-04
1.769999999999999929e+01,1.469385691328243572e-02,-2.155200963207541307e-04,9.684250142368957051e-04
1.771000000000000085e+01,1.554658579730961929e-02,2.188809794999428432e-07,1.127354344099335080e-03
1.771999999999999886e+01,1.633942019170965196e-02,2.719784705627377864e-04,1.226589387220257095e-03
1.773000000000000043e+01,1.706759202723904731e-02,5.890154368724031869e-04,1.259232451517765987e-03
1.773999999999999844e+01,1.772540634672294807e-02,9.376756392993786365e-04,1.223885326979414542e-03
1.775000000000000000e+01,1.830660563162084600e-02,1.302271886800225945e-03,1.124865094674818615e-03
1.776000000000000156e+01,1.880521767870564978e-02,1.666497400973950514e-03,9.723081607950087796e-04
1.776999999999999957e+01,1.921654722980528293e-02,2.014986471424978342e-03,7.818402825108067495e-04
1.778000000000000114e+01,1.953718647233960298e-02,2.333859070134777954e-03,5.727906421599013136e-04
1.778999999999999915e+01,1.976394808515739149e-02,2.610145249064081338e-03,3.650861112928872128e-04
1.780000000000000071e+01,1.989344013028516642e-02,2.831812648380351103e-03,1.768228149185447360e-04
1.780999999999999872e+01,1.992309965963728891e-02,2.989193159533641737e-03,2.351490605565938592e-05
1.782000000000000028e+01,1.985206560083423513e-02,3.076149738493825798e-03,-8.251009730015829483e-05
1.782999999999999829e+01,1.968071483670596686e-02,3.089788728060671209e-03,-1.336404146838776781e-04
1.783999999999999986e+01,1.941016884288442740e-02,3.030032201941933005e-03,-1.280024861600583897e-04
1.785000000000000142e+01,1.904284394055460669e-02,2.900124397645897998e-03,-6.886916800379588703e-05
1.785999999999999943e+01,1.858276302457027504e-02,2.706782563086262538e-03,3.620238878608717642e-05
1.787000000000000099e+01,1.803471685547966205e-02,2.459093511344161327e-03,1.755309173472282039e-04
1.787999999999999901e+01,1.740350217749079068e-02,2.167416906187263816e-03,3.339457366148785656e-04
1.789000000000000057e+01,1.669394228245973250e-02,1.843027861906747699e-03,4.944867341996342846e-04
1.789999999999999858e+01,1.591057026823115839e-02,1.497399534761970985e-03,6.398884382924599663e-04
1.791000000000000014e+01,1.505672598647300395e-02,1.140908566728552048e-03,7.534657498981642190e-04
1.792000000000000171e+01,1.413451696257696753e-02,7.824429980762643774e-04,8.207200442142108948e-04
1.792999999999999972e+01,1.314595774173814985e-02,4.302274048359450804e-04,8.317858167781685703e-04
1.794000000000000128e+01,1.209391608320111756e-02,9.247532537930601632e-05,7.831410692165057929e-04
1.794999999999999929e+01,1.098241223268208583e-02,-2.225948460642585328e-04,6.780112287760441808e-04
1.796000000000000085e+01,9.817055814701490177e-03,-5.065977847030623095e-04,5.262304955453241031e-04
1.796999999999999886e+01,8.605480559634512763e-03,-7.508155191268835703e-04,3.434664924912208270e-04
1.798000000000000043e+01,7.357110022575821459e-03,-9.466894485244249733e-04,1.492736051661282335e-04
1.798999999999999844e+01,6.082991238534910840e-03,-1.086218967486080305e-03,-3.508329968669696321e-05
1.800000000000000000e+01,4.796421015862140091e-03,-1.161538862737203663e-03,-1.881141395767155504e-04
1.801000000000000156e+01,3.513165563612443126e-03,-1.164879653273798296e-03,-2.899201119302879980e-04
1.801999999999999957e+01,2.250250589467129702e-03,-1.089916486404400716e-03,-3.251321606939540777e-04
1.803000000000000114e+01,1.024592982975495005e-03,-9.331955410206889141e-04,-2.854333935429719492e-04
1.803999999999999915e+01,-1.472609966968311027e-04,-6.943456823397297153e-04,-1.702283023823894970e-04
1.805000000000000071e+01,-1.249131195181913279e-03,-3.759126039346645412e-04,1.373181867238849457e-05
1.805999999999999872e+01,-2.265830020645978778e-03,1.628765650728836032e-05,2.528276399770652220e-04
1.807000000000000028e+01,-3.183722640481008448e-03,4.729974200938244304e-04,5.277632368674152171e-04
1.807999999999999829e+01,-3.990718196151656419e-03,9.820239449853265887e-04,8.158024547564729501e-04
1.808999999999999986e+01,-4.676514442210132766e-03,1.528584999643520887e-03,1.093000475669869817e-03
1.810000000000000142e+01,-5.233203677871440043e-03,2.095373207621734242e-03,1.336102193046378181e-03
1.810999999999999943e+01,-5.655027594746263493e-03,2.663531428117002584e-03,1.525090274551796875e-03
1.812000000000000099e+01,-5.937361397404459541e-03,3.214414794216571922e-03,1.646035256732679289e-03
1.812999999999999901e+01,-6.076655437458818552e-03,3.730366273243532118e-03,1.692306117450076116e-03
1.814000000000000057e+01,-6.071479690850074482e-03,4.194344532050002169e-03,1.663941444072770254e-03
1.814999999999999858e+01,-5.922761888231100127e-03,4.590307723425254664e-03,1.567136443591106562e-03
1.816000000000000014e+01,-5.632721261490564700e-03,4.904820991858206518e-03,1.414375236920093403e-03
1.817000000000000171e+01,-5.204256655863210082e-03,5.128086710518513398e-03,1.223497616614457233e-03
1.817999999999999972e+01,-4.641628965576128675e-03,5.253541433772098562e-03,1.015030112534469255e-03
1.819000000000000128e+01,-3.951016236616923007e-03,5.277449586714983917e-03,8.094672196060182867e-04
1.819999999999999929e+01,-3.139951759192000699e-03,5.199483111469505904e-03,6.257221238079825262e-04
1.821000000000000085e+01,-2.216734187233375224e-03,5.023184964973853410e-03,4.798195568965074598e-04
1.821999999999999886e+01,-1.190702045550987541e-03,4.755425010713035250e-03,3.830975940063907821e-04
1.823000000000000043e+01,-7.248264657667037993e-05,4.405757207110885462e-03,3.409626359866337920e-04
1.823999999999999844e+01,1.126459062787825947e-03,3.986368230010354195e-03,3.529446883432535995e-04
1.825000000000000000e+01,2.394098752349655117e-03,3.511755580662333405e-03,4.131645382422526784e-04
1.826000000000000156e+01,3.717543782105319980e-03,2.997744054255803946e-03,5.107522456664042709e-04
1.826999999999999957e+01,5.083265740726596385e-03,2.460996956240819617e-03,6.312546577598588792e-04
1.828000000000000114e+01,6.478293530860659670e-03,1.919450778575808488e-03,7.592605752438060310e-04
1.828999999999999915e+01,7.890781208157445631e-03,1.392090763664240475e-03,8.804264499500416520e-04
1.830000000000000071e+01,9.308966040352820159e-03,8.971154329393174042e-04,9.817795133283764488e-04
1.830999999999999872e+01,1.072016092737940705e-02,4.501915095128915267e-04,1.051897690610487622e-03
1.832000000000000028e+01,1.211141404387305193e-02,6.446761091033424685e-05,1.082515242272970172e-03
1.832999999999999829e+01,1.347083171020176454e-02,-2.486597365516973247e-04,1.070390455593317252e-03
1.833999999999999986e+01,1.478785033018598788e-02,-4.797477343811789013e-04,1.017607638351872897e-03
